city,year,crime_name,incidences,rate
Patna,2012,Kidnapping & abduction of women and girls,244,25.4
Kolkata,2012,Kidnapping & abduction of women and girls,210,3.1
Lucknow,2012,Kidnapping & abduction of women and girls,203,14.7
Jaipur,2012,Kidnapping & abduction of women and girls,191,13.1
Ahmedabad,2012,Kidnapping & abduction of women and girls,183,6.1
Agra,2012,Kidnapping & abduction of women and girls,166,20.6
Kanpur,2012,Kidnapping & abduction of women and girls,159,11.9
Mumbai,2012,Kidnapping & abduction of women and girls,141,1.7
Ghaziabad,2012,Kidnapping & abduction of women and girls,130,11.8
Ludhiana,2012,Kidnapping & abduction of women and girls,99,13.4
Srinagar,2012,Kidnapping & abduction of women and girls,89,14.9
Faridabad,2012,Kidnapping & abduction of women and girls,87,13.3
Meerut,2012,Kidnapping & abduction of women and girls,85,12.7
Ranchi,2012,Kidnapping & abduction of women and girls,80,14.8
Pune,2012,Kidnapping & abduction of women and girls,77,3.2
Jamshedpur,2012,Kidnapping & abduction of women and girls,69,10.8
Surat,2012,Kidnapping & abduction of women and girls,66,3.3
Chennai,2012,Kidnapping & abduction of women and girls,65,1.5
Kota,2012,Kidnapping & abduction of women and girls,62,13.1
Chandigarh,2012,Kidnapping & abduction of women and girls,57,12.3
Vadodara,2012,Kidnapping & abduction of women and girls,57,6.5
Gwalior,2012,Kidnapping & abduction of women and girls,56,10.9
Allahabad,2012,Kidnapping & abduction of women and girls,52,9.3
Madurai,2012,Kidnapping & abduction of women and girls,51,7.0
Rajkot,2012,Kidnapping & abduction of women and girls,50,7.6
Asansol,2012,Kidnapping & abduction of women and girls,49,8.2
Amritsar,2012,Kidnapping & abduction of women and girls,45,8.1
Varanasi,2012,Kidnapping & abduction of women and girls,45,6.7
Dhanbad,2012,Kidnapping & abduction of women and girls,40,7.1
Nagpur,2012,Kidnapping & abduction of women and girls,39,3.2
Vijayawada,2012,Kidnapping & abduction of women and girls,39,5.3
Indore,2012,Kidnapping & abduction of women and girls,38,3.7
Jodhpur,2012,Kidnapping & abduction of women and girls,36,6.7
Durg-Bhilainagar,2012,Kidnapping & abduction of women and girls,35,6.8
Bhopal,2012,Kidnapping & abduction of women and girls,33,3.7
Hyderabad,2012,Kidnapping & abduction of women and girls,31,0.8
Jabalpur,2012,Kidnapping & abduction of women and girls,25,4.1
Vishakhapatnam,2012,Kidnapping & abduction of women and girls,20,2.3
Aurangabad,2012,Kidnapping & abduction of women and girls,18,3.2
Kollam,2012,Kidnapping & abduction of women and girls,18,3.1
Vasai-Virar,2012,Kidnapping & abduction of women and girls,17,3.0
Thiruvananthapuram,2012,Kidnapping & abduction of women and girls,16,1.8
Nasik,2012,Kidnapping & abduction of women and girls,13,1.8
Tiruchirappalli,2012,Kidnapping & abduction of women and girls,13,2.5
Coimbatore,2012,Kidnapping & abduction of women and girls,12,1.1
Raipur,2012,Kidnapping & abduction of women and girls,11,2.0
Thrissur,2012,Kidnapping & abduction of women and girls,9,0.9
Kannur,2012,Kidnapping & abduction of women and girls,5,0.6
Kochi,2012,Kidnapping & abduction of women and girls,5,0.5
Kozhikode,2012,Kidnapping & abduction of women and girls,3,0.3
Malappuram,2012,Kidnapping & abduction of women and girls,0,0.0
India,2012,Kidnapping & abduction,47592,3.9
Delhi,2012,Kidnapping & abduction,3274,20.1
Bengaluru,2012,Kidnapping & abduction,532,6.3
Patna,2012,Kidnapping & abduction,290,14.2
Kolkata,2012,Kidnapping & abduction,271,1.9
Ahmedabad,2012,Kidnapping & abduction,229,3.6
Jaipur,2012,Kidnapping & abduction,225,7.3
Lucknow,2012,Kidnapping & abduction,214,7.4
Mumbai,2012,Kidnapping & abduction,212,1.2
Agra,2012,Kidnapping & abduction,208,11.9
Kanpur,2012,Kidnapping & abduction,182,6.2
Ghaziabad,2012,Kidnapping & abduction,151,6.4
Ludhiana,2012,Kidnapping & abduction,123,7.6
Meerut,2012,Kidnapping & abduction,113,7.9
Pune,2012,Kidnapping & abduction,109,2.2
Faridabad,2012,Kidnapping & abduction,103,7.3
Srinagar,2012,Kidnapping & abduction,100,7.9
Surat,2012,Kidnapping & abduction,91,2
Hyderabad,2012,Kidnapping & abduction,88,1.1
Chennai,2012,Kidnapping & abduction,87,1
Ranchi,2012,Kidnapping & abduction,86,7.6
Kota,2012,Kidnapping & abduction,82,8.2
Asansol,2012,Kidnapping & abduction,77,6.2
Chandigarh,2012,Kidnapping & abduction,76,7.4
Jamshedpur,2012,Kidnapping & abduction,74,5.5
Vadodara,2012,Kidnapping & abduction,67,3.7
Rajkot,2012,Kidnapping & abduction,66,4.7
Vijayawada,2012,Kidnapping & abduction,66,4.4
Madurai,2012,Kidnapping & abduction,65,4.4
Gwalior,2012,Kidnapping & abduction,63,5.7
Allahabad,2012,Kidnapping & abduction,60,4.9
Varanasi,2012,Kidnapping & abduction,54,3.8
Nagpur,2012,Kidnapping & abduction,53,2.1
Amritsar,2012,Kidnapping & abduction,52,4.4
Dhanbad,2012,Kidnapping & abduction,49,4.1
Indore,2012,Kidnapping & abduction,48,2.2
Bhopal,2012,Kidnapping & abduction,47,2.5
Jodhpur,2012,Kidnapping & abduction,44,3.9
Durg-Bhilainagar,2012,Kidnapping & abduction,43,4
Jabalpur,2012,Kidnapping & abduction,27,2.1
Vishakhapatnam,2012,Kidnapping & abduction,27,1.6
Vasai-Virar,2012,Kidnapping & abduction,26,2.1
Aurangabad,2012,Kidnapping & abduction,25,2.1
Thiruvananthapuram,2012,Kidnapping & abduction,23,1.4
Tiruchirappalli,2012,Kidnapping & abduction,22,2.2
Kollam,2012,Kidnapping & abduction,21,1.9
Coimbatore,2012,Kidnapping & abduction,20,0.9
Nasik,2012,Kidnapping & abduction,18,1.2
Raipur,2012,Kidnapping & abduction,17,1.5
Thrissur,2012,Kidnapping & abduction,13,0.7
Kannur,2012,Kidnapping & abduction,6,0.4
Kochi,2012,Kidnapping & abduction,6,0.3
Kozhikode,2012,Kidnapping & abduction,5,0.2
Malappuram,2012,Kidnapping & abduction,3,0.2
India,2012,Insult to the modesty of women,9173,1.6
Vijayawada,2012,Insult to the modesty of women,418,56.5
Kolkata,2012,Insult to the modesty of women,377,5.5
Mumbai,2012,Insult to the modesty of women,235,2.8
Delhi,2012,Insult to the modesty of women,181,2.4
Chennai,2012,Insult to the modesty of women,141,3.3
Hyderabad,2012,Insult to the modesty of women,141,3.7
Indore,2012,Insult to the modesty of women,90,8.7
Pune,2012,Insult to the modesty of women,85,3.6
Faridabad,2012,Insult to the modesty of women,84,12.8
Kozhikode,2012,Insult to the modesty of women,83,7.8
Srinagar,2012,Insult to the modesty of women,82,13.8
Nagpur,2012,Insult to the modesty of women,53,4.3
Bengaluru,2012,Insult to the modesty of women,51,1.3
Agra,2012,Insult to the modesty of women,43,5.3
Jabalpur,2012,Insult to the modesty of women,41,6.8
Kollam,2012,Insult to the modesty of women,41,7.1
Tiruchirappalli,2012,Insult to the modesty of women,39,7.6
Ghaziabad,2012,Insult to the modesty of women,37,3.4
Thrissur,2012,Insult to the modesty of women,32,3.3
Bhopal,2012,Insult to the modesty of women,29,3.2
Aurangabad,2012,Insult to the modesty of women,28,4.9
Raipur,2012,Insult to the modesty of women,26,4.8
Chandigarh,2012,Insult to the modesty of women,23,5.0
Durg-Bhilainagar,2012,Insult to the modesty of women,23,4.4
Thiruvananthapuram,2012,Insult to the modesty of women,19,2.2
Kochi,2012,Insult to the modesty of women,16,1.5
Nasik,2012,Insult to the modesty of women,16,2.2
Ludhiana,2012,Insult to the modesty of women,14,1.9
Gwalior,2012,Insult to the modesty of women,11,2.1
Vishakhapatnam,2012,Insult to the modesty of women,11,1.3
Madurai,2012,Insult to the modesty of women,8,1.1
Ahmedabad,2012,Insult to the modesty of women,7,0.2
Vasai-Virar,2012,Insult to the modesty of women,6,1.0
Kannur,2012,Insult to the modesty of women,5,0.6
Asansol,2012,Insult to the modesty of women,4,0.7
Malappuram,2012,Insult to the modesty of women,4,0.4
Ranchi,2012,Insult to the modesty of women,4,0.7
Vadodara,2012,Insult to the modesty of women,4,0.5
Rajkot,2012,Insult to the modesty of women,3,0.5
Coimbatore,2012,Insult to the modesty of women,2,0.2
Jamshedpur,2012,Insult to the modesty of women,2,0.3
Lucknow,2012,Insult to the modesty of women,2,0.1
Patna,2012,Insult to the modesty of women,1,0.1
Allahabad,2012,Insult to the modesty of women,0,0.0
Amritsar,2012,Insult to the modesty of women,0,0.0
Dhanbad,2012,Insult to the modesty of women,0,0.0
Jaipur,2012,Insult to the modesty of women,0,0.0
Jodhpur,2012,Insult to the modesty of women,0,0.0
Kanpur,2012,Insult to the modesty of women,0,0.0
Kota,2012,Insult to the modesty of women,0,0.0
Meerut,2012,Insult to the modesty of women,0,0.0
Surat,2012,Insult to the modesty of women,0,0.0
Varanasi,2012,Insult to the modesty of women,0,0.0
India,2012,Importation of girls from foreign country,59,0
Kolkata,2012,Importation of girls from foreign country,9,0.1
Agra,2012,Importation of girls from foreign country,0,0
Ahmedabad,2012,Importation of girls from foreign country,0,0
Allahabad,2012,Importation of girls from foreign country,0,0
Amritsar,2012,Importation of girls from foreign country,0,0
Asansol,2012,Importation of girls from foreign country,0,0
Aurangabad,2012,Importation of girls from foreign country,0,0
Bengaluru,2012,Importation of girls from foreign country,0,0
Bhopal,2012,Importation of girls from foreign country,0,0
Chandigarh,2012,Importation of girls from foreign country,0,0
Chennai,2012,Importation of girls from foreign country,0,0
Coimbatore,2012,Importation of girls from foreign country,0,0
Delhi,2012,Importation of girls from foreign country,0,0
Dhanbad,2012,Importation of girls from foreign country,0,0
Durg-Bhilainagar,2012,Importation of girls from foreign country,0,0
Faridabad,2012,Importation of girls from foreign country,0,0
Ghaziabad,2012,Importation of girls from foreign country,0,0
Gwalior,2012,Importation of girls from foreign country,0,0
Hyderabad,2012,Importation of girls from foreign country,0,0
Indore,2012,Importation of girls from foreign country,0,0
Jabalpur,2012,Importation of girls from foreign country,0,0
Jaipur,2012,Importation of girls from foreign country,0,0
Jamshedpur,2012,Importation of girls from foreign country,0,0
Jodhpur,2012,Importation of girls from foreign country,0,0
Kannur,2012,Importation of girls from foreign country,0,0
Kanpur,2012,Importation of girls from foreign country,0,0
Kochi,2012,Importation of girls from foreign country,0,0
Kollam,2012,Importation of girls from foreign country,0,0
Kota,2012,Importation of girls from foreign country,0,0
Kozhikode,2012,Importation of girls from foreign country,0,0
Lucknow,2012,Importation of girls from foreign country,0,0
Ludhiana,2012,Importation of girls from foreign country,0,0
Madurai,2012,Importation of girls from foreign country,0,0
Malappuram,2012,Importation of girls from foreign country,0,0
Meerut,2012,Importation of girls from foreign country,0,0
Mumbai,2012,Importation of girls from foreign country,0,0
Nagpur,2012,Importation of girls from foreign country,0,0
Nasik,2012,Importation of girls from foreign country,0,0
Patna,2012,Importation of girls from foreign country,0,0
Pune,2012,Importation of girls from foreign country,0,0
Raipur,2012,Importation of girls from foreign country,0,0
Rajkot,2012,Importation of girls from foreign country,0,0
Ranchi,2012,Importation of girls from foreign country,0,0
Srinagar,2012,Importation of girls from foreign country,0,0
Surat,2012,Importation of girls from foreign country,0,0
Thiruvananthapuram,2012,Importation of girls from foreign country,0,0
Thrissur,2012,Importation of girls from foreign country,0,0
Tiruchirappalli,2012,Importation of girls from foreign country,0,0
Vadodara,2012,Importation of girls from foreign country,0,0
Varanasi,2012,Importation of girls from foreign country,0,0
Vasai-Virar,2012,Importation of girls from foreign country,0,0
Vijayawada,2012,Importation of girls from foreign country,0,0
Vishakhapatnam,2012,Importation of girls from foreign country,0,0
India,2012,Hurt,332324,27.4
Mumbai,2012,Hurt,3939,21.4
Kolkata,2012,Hurt,3518,24.9
Patna,2012,Hurt,3401,166.1
Hyderabad,2012,Hurt,3381,43.6
Bengaluru,2012,Hurt,3095,36.4
Jabalpur,2012,Hurt,2076,163.7
Vijayawada,2012,Hurt,1961,131.5
Raipur,2012,Hurt,1819,162
Delhi,2012,Hurt,1484,9.1
Chennai,2012,Hurt,1412,16.2
Ahmedabad,2012,Hurt,1320,20.8
Vishakhapatnam,2012,Hurt,1207,69.8
Bhopal,2012,Hurt,1173,62.3
Thiruvananthapuram,2012,Hurt,1116,66.2
Pune,2012,Hurt,1071,21.2
Kollam,2012,Hurt,1002,90.3
Nagpur,2012,Hurt,974,39
Indore,2012,Hurt,845,39
Jodhpur,2012,Hurt,703,61.8
Jaipur,2012,Hurt,649,21.1
Kozhikode,2012,Hurt,631,31.1
Jamshedpur,2012,Hurt,569,42.6
Gwalior,2012,Hurt,467,42.4
Aurangabad,2012,Hurt,460,38.7
Kochi,2012,Hurt,445,21
Surat,2012,Hurt,441,9.6
Ranchi,2012,Hurt,386,34.3
Vadodara,2012,Hurt,375,20.6
Thrissur,2012,Hurt,359,19.4
Kannur,2012,Hurt,353,21.5
Rajkot,2012,Hurt,336,24.2
Coimbatore,2012,Hurt,272,12.6
Vasai-Virar,2012,Hurt,262,21.5
Madurai,2012,Hurt,245,16.8
Nasik,2012,Hurt,229,14.7
Ludhiana,2012,Hurt,194,12
Agra,2012,Hurt,178,10.2
Faridabad,2012,Hurt,163,11.6
Malappuram,2012,Hurt,158,9.3
Tiruchirappalli,2012,Hurt,146,14.3
Amritsar,2012,Hurt,134,11.3
Durg-Bhilainagar,2012,Hurt,131,12.3
Kota,2012,Hurt,115,11.5
Varanasi,2012,Hurt,106,7.4
Kanpur,2012,Hurt,95,3.3
Asansol,2012,Hurt,93,7.5
Allahabad,2012,Hurt,87,7.1
Lucknow,2012,Hurt,76,2.6
Dhanbad,2012,Hurt,51,4.3
Chandigarh,2012,Hurt,35,3.4
Srinagar,2012,Hurt,16,1.3
Meerut,2012,Hurt,14,1
Ghaziabad,2012,Hurt,6,0.3
India,2012,Dowry deaths,8233,1.4
Delhi,2012,Dowry deaths,100,1.3
Patna,2012,Dowry deaths,55,5.7
Bengaluru,2012,Dowry deaths,51,1.3
Agra,2012,Dowry deaths,31,3.9
Jaipur,2012,Dowry deaths,30,2.1
Kanpur,2012,Dowry deaths,30,2.2
Gwalior,2012,Dowry deaths,25,4.9
Hyderabad,2012,Dowry deaths,23,0.6
Ghaziabad,2012,Dowry deaths,22,2.0
Kolkata,2012,Dowry deaths,19,0.3
Indore,2012,Dowry deaths,18,1.7
Jodhpur,2012,Dowry deaths,16,3.0
Vijayawada,2012,Dowry deaths,16,2.2
Asansol,2012,Dowry deaths,15,2.5
Lucknow,2012,Dowry deaths,15,1.1
Meerut,2012,Dowry deaths,15,2.2
Varanasi,2012,Dowry deaths,15,2.2
Bhopal,2012,Dowry deaths,14,1.6
Jamshedpur,2012,Dowry deaths,14,2.2
Chennai,2012,Dowry deaths,12,0.3
Ahmedabad,2012,Dowry deaths,11,0.4
Mumbai,2012,Dowry deaths,11,0.1
Vishakhapatnam,2012,Dowry deaths,11,1.3
Dhanbad,2012,Dowry deaths,10,1.8
Ludhiana,2012,Dowry deaths,10,1.4
Allahabad,2012,Dowry deaths,9,1.6
Jabalpur,2012,Dowry deaths,9,1.5
Pune,2012,Dowry deaths,9,0.4
Faridabad,2012,Dowry deaths,8,1.2
Durg-Bhilainagar,2012,Dowry deaths,6,1.2
Nagpur,2012,Dowry deaths,6,0.5
Ranchi,2012,Dowry deaths,6,1.1
Amritsar,2012,Dowry deaths,5,0.9
Kota,2012,Dowry deaths,5,1.1
Raipur,2012,Dowry deaths,5,0.9
Aurangabad,2012,Dowry deaths,4,0.7
Chandigarh,2012,Dowry deaths,4,0.9
Kollam,2012,Dowry deaths,4,0.7
Madurai,2012,Dowry deaths,3,0.4
Nasik,2012,Dowry deaths,3,0.4
Surat,2012,Dowry deaths,3,0.2
Tiruchirappalli,2012,Dowry deaths,3,0.6
Vasai-Virar,2012,Dowry deaths,2,0.3
Coimbatore,2012,Dowry deaths,0,0.0
Kannur,2012,Dowry deaths,0,0.0
Kochi,2012,Dowry deaths,0,0.0
Kozhikode,2012,Dowry deaths,0,0.0
Malappuram,2012,Dowry deaths,0,0.0
Rajkot,2012,Dowry deaths,0,0.0
Srinagar,2012,Dowry deaths,0,0.0
Thiruvananthapuram,2012,Dowry deaths,0,0.0
Thrissur,2012,Dowry deaths,0,0.0
Vadodara,2012,Dowry deaths,0,0.0
India,2012,Dacoity,4314,0.4
Bengaluru,2012,Dacoity,37,0.4
Pune,2012,Dacoity,35,0.7
Mumbai,2012,Dacoity,29,0.2
Patna,2012,Dacoity,29,1.4
Aurangabad,2012,Dacoity,25,2.1
Ahmedabad,2012,Dacoity,24,0.4
Delhi,2012,Dacoity,23,0.1
Ranchi,2012,Dacoity,16,1.4
Asansol,2012,Dacoity,15,1.2
Nasik,2012,Dacoity,14,0.9
Rajkot,2012,Dacoity,14,1
Vishakhapatnam,2012,Dacoity,14,0.8
Nagpur,2012,Dacoity,13,0.5
Hyderabad,2012,Dacoity,12,0.2
Vasai-Virar,2012,Dacoity,11,0.9
Faridabad,2012,Dacoity,10,0.7
Vadodara,2012,Dacoity,9,0.5
Agra,2012,Dacoity,8,0.5
Kolkata,2012,Dacoity,8,0.1
Meerut,2012,Dacoity,8,0.6
Dhanbad,2012,Dacoity,7,0.6
Lucknow,2012,Dacoity,6,0.2
Surat,2012,Dacoity,6,0.1
Jaipur,2012,Dacoity,5,0.2
Kochi,2012,Dacoity,5,0.2
Indore,2012,Dacoity,4,0.2
Jamshedpur,2012,Dacoity,4,0.3
Kannur,2012,Dacoity,4,0.2
Thiruvananthapuram,2012,Dacoity,4,0.2
Chandigarh,2012,Dacoity,3,0.3
Gwalior,2012,Dacoity,3,0.3
Kollam,2012,Dacoity,3,0.3
Allahabad,2012,Dacoity,2,0.2
Amritsar,2012,Dacoity,2,0.2
Chennai,2012,Dacoity,2,0
Coimbatore,2012,Dacoity,2,0.1
Ghaziabad,2012,Dacoity,2,0.1
Kanpur,2012,Dacoity,2,0.1
Kozhikode,2012,Dacoity,2,0.1
Ludhiana,2012,Dacoity,2,0.1
Madurai,2012,Dacoity,2,0.1
Bhopal,2012,Dacoity,1,0.1
Durg-Bhilainagar,2012,Dacoity,1,0.1
Raipur,2012,Dacoity,1,0.1
Thrissur,2012,Dacoity,1,0.1
Vijayawada,2012,Dacoity,1,0.1
Jabalpur,2012,Dacoity,0,0
Jodhpur,2012,Dacoity,0,0
Kota,2012,Dacoity,0,0
Malappuram,2012,Dacoity,0,0
Srinagar,2012,Dacoity,0,0
Tiruchirappalli,2012,Dacoity,0,0
Varanasi,2012,Dacoity,0,0
India,2012,Custodial rape,1,0.0
Agra,2012,Custodial rape,0,0.0
Ahmedabad,2012,Custodial rape,0,0.0
Allahabad,2012,Custodial rape,0,0.0
Amritsar,2012,Custodial rape,0,0.0
Asansol,2012,Custodial rape,0,0.0
Aurangabad,2012,Custodial rape,0,0.0
Bengaluru,2012,Custodial rape,0,0.0
Bhopal,2012,Custodial rape,0,0.0
Chandigarh,2012,Custodial rape,0,0.0
Chennai,2012,Custodial rape,0,0.0
Coimbatore,2012,Custodial rape,0,0.0
Delhi,2012,Custodial rape,0,0.0
Dhanbad,2012,Custodial rape,0,0.0
Durg-Bhilainagar,2012,Custodial rape,0,0.0
Faridabad,2012,Custodial rape,0,0.0
Ghaziabad,2012,Custodial rape,0,0.0
Gwalior,2012,Custodial rape,0,0.0
Hyderabad,2012,Custodial rape,0,0.0
Indore,2012,Custodial rape,0,0.0
Jabalpur,2012,Custodial rape,0,0.0
Jaipur,2012,Custodial rape,0,0.0
Jamshedpur,2012,Custodial rape,0,0.0
Jodhpur,2012,Custodial rape,0,0.0
Kannur,2012,Custodial rape,0,0.0
Kanpur,2012,Custodial rape,0,0.0
Kochi,2012,Custodial rape,0,0.0
Kolkata,2012,Custodial rape,0,0.0
Kollam,2012,Custodial rape,0,0.0
Kota,2012,Custodial rape,0,0.0
Kozhikode,2012,Custodial rape,0,0.0
Lucknow,2012,Custodial rape,0,0.0
Ludhiana,2012,Custodial rape,0,0.0
Madurai,2012,Custodial rape,0,0.0
Malappuram,2012,Custodial rape,0,0.0
Meerut,2012,Custodial rape,0,0.0
Mumbai,2012,Custodial rape,0,0.0
Nagpur,2012,Custodial rape,0,0.0
Nasik,2012,Custodial rape,0,0.0
Patna,2012,Custodial rape,0,0.0
Pune,2012,Custodial rape,0,0.0
Raipur,2012,Custodial rape,0,0.0
Rajkot,2012,Custodial rape,0,0.0
Ranchi,2012,Custodial rape,0,0.0
Srinagar,2012,Custodial rape,0,0.0
Surat,2012,Custodial rape,0,0.0
Thiruvananthapuram,2012,Custodial rape,0,0.0
Thrissur,2012,Custodial rape,0,0.0
Tiruchirappalli,2012,Custodial rape,0,0.0
Vadodara,2012,Custodial rape,0,0.0
Varanasi,2012,Custodial rape,0,0.0
Vasai-Virar,2012,Custodial rape,0,0.0
Vijayawada,2012,Custodial rape,0,0.0
Vishakhapatnam,2012,Custodial rape,0,0.0
India,2012,Culpable homicide not amounting to murder,3620,0.3
Delhi,2012,Culpable homicide not amounting to murder,69,0.4
Kolkata,2012,Culpable homicide not amounting to murder,29,0.2
Agra,2012,Culpable homicide not amounting to murder,23,1.3
Ghaziabad,2012,Culpable homicide not amounting to murder,19,0.8
Gwalior,2012,Culpable homicide not amounting to murder,17,1.5
Kanpur,2012,Culpable homicide not amounting to murder,17,0.6
Nagpur,2012,Culpable homicide not amounting to murder,15,0.6
Lucknow,2012,Culpable homicide not amounting to murder,14,0.5
Meerut,2012,Culpable homicide not amounting to murder,12,0.8
Ludhiana,2012,Culpable homicide not amounting to murder,11,0.7
Thrissur,2012,Culpable homicide not amounting to murder,11,0.6
Asansol,2012,Culpable homicide not amounting to murder,9,0.7
Mumbai,2012,Culpable homicide not amounting to murder,9,0
Ahmedabad,2012,Culpable homicide not amounting to murder,7,0.1
Allahabad,2012,Culpable homicide not amounting to murder,7,0.6
Bengaluru,2012,Culpable homicide not amounting to murder,6,0.1
Faridabad,2012,Culpable homicide not amounting to murder,6,0.4
Hyderabad,2012,Culpable homicide not amounting to murder,6,0.1
Jaipur,2012,Culpable homicide not amounting to murder,6,0.2
Jodhpur,2012,Culpable homicide not amounting to murder,6,0.5
Kollam,2012,Culpable homicide not amounting to murder,6,0.5
Varanasi,2012,Culpable homicide not amounting to murder,6,0.4
Vijayawada,2012,Culpable homicide not amounting to murder,6,0.4
Aurangabad,2012,Culpable homicide not amounting to murder,5,0.4
Patna,2012,Culpable homicide not amounting to murder,5,0.2
Chennai,2012,Culpable homicide not amounting to murder,4,0
Dhanbad,2012,Culpable homicide not amounting to murder,4,0.3
Chandigarh,2012,Culpable homicide not amounting to murder,3,0.3
Jamshedpur,2012,Culpable homicide not amounting to murder,3,0.2
Kannur,2012,Culpable homicide not amounting to murder,3,0.2
Pune,2012,Culpable homicide not amounting to murder,3,0.1
Rajkot,2012,Culpable homicide not amounting to murder,3,0.2
Amritsar,2012,Culpable homicide not amounting to murder,2,0.2
Indore,2012,Culpable homicide not amounting to murder,2,0.1
Srinagar,2012,Culpable homicide not amounting to murder,2,0.2
Vasai-Virar,2012,Culpable homicide not amounting to murder,2,0.2
Durg-Bhilainagar,2012,Culpable homicide not amounting to murder,1,0.1
Jabalpur,2012,Culpable homicide not amounting to murder,1,0.1
Kota,2012,Culpable homicide not amounting to murder,1,0.1
Malappuram,2012,Culpable homicide not amounting to murder,1,0.1
Raipur,2012,Culpable homicide not amounting to murder,1,0.1
Surat,2012,Culpable homicide not amounting to murder,1,0
Thiruvananthapuram,2012,Culpable homicide not amounting to murder,1,0.1
Vishakhapatnam,2012,Culpable homicide not amounting to murder,1,0.1
Bhopal,2012,Culpable homicide not amounting to murder,0,0
